SaleID,Date,Branch,Category,Product,Quantity,UnitPrice,TotalSales,PaymentMethod
52392,20-09-2007,Mombasa,Snacks,Who,1,500,500,Card
53707,12/1/2024,Mombasa,Personal Care,Important,5,2000,10000,Cash
52277,18-06-2017,,Groceries,Mind,50,10000,500000,cash
51996,17-01-2021,Nairobi,groceries,Worry,5,2000,10000,M-Pesa
53413,5/27/2026,nakuru,Household,Drive,2,250,500,M-Pesa
50081,1/5/2026,Nairobi,groceries,Door,1,,,M-Pesa
53349,7/31/2025,Mombasa,Household,Onto,,500,,M-Pesa
53901,8/8/1971,,groceries,Hot,,10000,,Card
52919,2/11/1989,Nairobi,Personal Care,Agree,20,,,cash
52302,12/27/2025,Mombasa,Groceries,Window,5,,,cash
51744,18-02-2015,Mombasa,Snacks,Oil,10,250,2500,M-Pesa
51809,2/14/2026,,Groceries,In,,10000,,M-Pesa
51800,1/5/2024,,Household,Young,10,1000,10000,Card
53243,16-07-1972,nakuru,Groceries,Cup,,1000,,M-Pesa
50104,21-12-1979, Kisumu ,Household,Smile,,10000,,M-Pesa
53113,14-01-1995,Nairobi,Personal Care,Store,50,1000,50000,Cash
53966,5/7/2025,Mombasa,groceries,Sometimes,5,1000,5000,M-Pesa
53468,19-02-1987,,Groceries,Pretty,,,,M-Pesa
50307,27-05-1982,Mombasa,Snacks,Fear,1,,,cash
50752,15-07-2000,Nairobi,Groceries,Necessary,10,1000,10000,Cash
51274,4/11/2025, Kisumu ,Beverages,Phone,10,2000,20000,Card
51809,7/7/2008,Nairobi,Snacks,Bar,,100,,Cash
53239,14-04-1977,,Groceries,System,10,2000,20000,Cash
51313,11/17/2025,nakuru,groceries,Again,5,500,2500,Cash
52598,1/5/2026,Nairobi,Groceries,Air,2,,,M-Pesa
52401,5/10/2014,,Snacks,Baby,10,500,5000,Card
53456,1/3/2020,nakuru,Personal Care,Message,50,100,5000,M-Pesa
51723,9/9/2025,Nairobi,Beverages,Apply,,250,,cash
50277,17-02-1970,,Beverages,Wear,20,1000,20000,Card
52773,11/15/2024,,Beverages,There,2,1000,2000,cash
51414,12/10/2025,Nairobi,Groceries,What,10,1000,10000,cash
50246,12/28/2024,,Beverages,Hope,10,2000,20000,Cash
52381,21-11-2000,nakuru,groceries,Forward,2,50,100,cash
50049,6/7/2025,Nairobi,Beverages,Theory,5,2000,10000,Card
51812,1/6/1987,nakuru,Snacks,Ball,1,10000,10000,Cash
52992,2/21/2026,Nairobi,Personal Care,Likely,10,250,2500,Card
50753,10/9/2009,Nairobi,Beverages,Chance,20,100,2000,Card
50735,1/4/2025,nakuru,Groceries,Major,,500,,Card
51878,4/10/2020,nakuru,groceries,Toward,,,,cash
53785,14-05-2025,,groceries,Under,5,10000,50000,Cash
51734,7/10/2024,Mombasa,Groceries,Least,5,1000,5000,cash
53628,9/12/2013,,Groceries,See,10,50,500,Card
52558,12/9/2009,,Household,Good,50,1000,50000,cash
51405,6/8/2022,,Household,Do,1,10000,10000,Card
53454,12/29/2025,,Snacks,Traditional,10,,,Cash
52222,3/26/2025,,Personal Care,Audience,2,,,Cash
51568,12/2/2023,,groceries,Father,20,100,2000,Cash
52467,17-01-2011,nakuru,Snacks,Every,5,,,cash
52826,8/5/2013,,groceries,Must,10,1000,10000,Card
52757,6/10/2026,Nairobi,Groceries,Particular,1,250,250,cash
52319,5/12/2018, Kisumu ,Groceries,Large,10,1000,10000,Card
53473,11/7/1995,Mombasa,Snacks,Support,50,100,5000,Card
51490,23-11-2002, Kisumu ,Household,Take,5,50,250,cash
51355,29-10-2007,nakuru,Groceries,Send,10,10000,100000,Cash
53342,9/12/1975, Kisumu ,Snacks,Everything,5,2000,10000,Card
53415,21-10-1986,nakuru,Personal Care,Wait,1,,,Cash
52211,25-07-1970, Kisumu ,Household,Black,,10000,,Card
51537,25-06-1972,,groceries,Operation,2,500,1000,M-Pesa
53793,18-02-1981,,Groceries,Why,10,50,500,Card
50041,12/22/2024, Kisumu ,Groceries,Oil,5,10000,50000,cash
50390,11/12/2024,,Personal Care,Prove,50,10000,500000,cash
50136,22-08-2024,,Household,Group,20,1000,20000,Cash
52531,21-07-1988,Mombasa,Groceries,Word,2,1000,2000,M-Pesa
53356,1/3/2024,Mombasa,groceries,Job,10,2000,20000,Cash
51996,18-01-2011,Nairobi,Beverages,Suggest,1,10000,10000,Cash
50152,2/14/2025,,Snacks,Street,1,50,50,cash
53964,2/17/2026,,Snacks,Opportunity,1,10000,10000,cash
53609,7/16/2025,nakuru,Snacks,Those,,500,,Card
51709,22-05-1972,Nairobi,Beverages,Remember,1,100,100,Cash
53209,1/5/1977,Nairobi,Groceries,Pressure,1,100,100,Card
51158,17-01-2000,,Household,Available,1,1000,1000,Cash
51980,10/23/2024,Mombasa,Beverages,Free,,1000,,cash
52498,1/17/2025,,Snacks,Central,50,250,12500,Card
50452,4/16/2026,Nairobi,Household,Early,20,50,1000,Cash
51869,12/14/2025,,Groceries,Theory,5,10000,50000,M-Pesa
50672,11/11/2025,Nairobi,groceries,Doctor,50,1000,50000,Cash
52456,5/4/1990,Mombasa,Personal Care,Decision,2,1000,2000,M-Pesa
53413,26-08-2010,Nairobi,Personal Care,Significant,20,500,10000,Card
53316,13-08-1991,nakuru,Personal Care,Off,5,1000,5000,Cash
50784,10/9/1983,Mombasa,Groceries,Smile,10,100,1000,M-Pesa
51485,16-05-1991, Kisumu ,Beverages,War,10,2000,20000,Cash
51883,27-07-2009,,Snacks,Week,,2000,,M-Pesa
50948,22-01-2000,Nairobi,Beverages,Drive,1,250,250,M-Pesa
51808,9/12/2025,Nairobi,Snacks,Much,1,1000,1000,M-Pesa
52056,5/21/2025,,Beverages,Agree,2,100,200,M-Pesa
50718,2/28/2025,Nairobi,Household,Avoid,2,1000,2000,M-Pesa
51934,14-12-1982,,Snacks,Out,,2000,,M-Pesa
50507,17-08-1993,Mombasa,Snacks,Policy,50,10000,500000,Card
51187,6/13/2026,,Personal Care,Science,50,1000,50000,Cash
52500,18-03-1985,,Personal Care,From,50,250,12500,Card
51866,21-09-2009,nakuru,Personal Care,Campaign,,10000,,Cash
50126,8/13/2024,nakuru,Beverages,Difference,20,100,2000,Card
51692,10/19/2025,,Snacks,Cost,1,1000,1000,cash
52289,4/11/1982,nakuru,Personal Care,State,10,500,5000,M-Pesa
50881,26-09-2025, Kisumu ,Personal Care,Race,10,500,5000,M-Pesa
50268,17-12-2009, Kisumu ,Snacks,Medical,5,1000,5000,M-Pesa
53931,10/29/2024,Nairobi,Household,Relationship,2,250,500,cash
51738,26-08-1990,,Snacks,Letter,5,250,1250,Card
53314,6/17/2025,nakuru,groceries,Conference,10,10000,100000,Card
53401,15-04-1988,,groceries,Heavy,5,10000,50000,Cash
50431,10/8/2025,,Snacks,Role,,,,M-Pesa
51693,7/26/2024,Mombasa,Beverages,Down,10,250,2500,Card
52914,14-11-1997, Kisumu ,Personal Care,Tonight,1,100,100,cash
53868,18-07-2007,Mombasa,Snacks,Any,1,500,500,M-Pesa
52034,25-01-1984, Kisumu ,Groceries,Knowledge,10,100,1000,M-Pesa
51272,12/11/2024,Nairobi,Household,May,20,,,Card
52497,27-04-2020,nakuru,Snacks,Collection,10,500,5000,Card
51345,8/12/2023, Kisumu ,Snacks,As,50,500,25000,cash
51386,1/17/2026,Nairobi,Personal Care,Four,5,100,500,Card
52085,12/2/2025,nakuru,Beverages,Idea,2,2000,4000,cash
52794,7/3/2024,,Personal Care,Thought,20,50,1000,M-Pesa
51182,1/1/1975,Nairobi,Snacks,Price,,1000,,Cash
51695,8/16/2024,Nairobi,Personal Care,Job,20,500,10000,M-Pesa
50007,8/26/2025,nakuru,Household,The,5,2000,10000,M-Pesa
50290,13-09-1984,Mombasa,Snacks,Trial,2,500,1000,M-Pesa
53896,7/11/2003, Kisumu ,Household,Understand,2,1000,2000,Cash
51789,11/5/2025,,groceries,Product,20,250,5000,Card
50439,10/12/2024,,Household,Office,5,500,2500,Cash
51663,20-11-2006, Kisumu ,Groceries,Want,1,50,50,cash
50275,19-03-1994,Mombasa,Groceries,War,10,500,5000,M-Pesa
52134,9/22/2025,nakuru,Personal Care,Easy,2,10000,20000,Card
53141,5/17/2026, Kisumu ,Snacks,Soon,,10000,,cash
53003,15-03-2009,Nairobi,Snacks,Tonight,2,2000,4000,cash
52841,17-10-1997,,Beverages,Couple,20,100,2000,Cash
50161,9/22/2024,nakuru,Household,Ability,5,10000,50000,cash
53001,8/12/2007,nakuru,Household,Address,10,100,1000,Card
52665,19-10-1995,nakuru,Household,Service,20,1000,20000,Card
52290,10/10/1979, Kisumu ,groceries,National,2,250,500,M-Pesa
50713,6/28/2024,,Household,Its,20,10000,200000,Card
51754,9/7/2025,,Beverages,Right,20,,,Cash
51121,25-06-1980, Kisumu ,Personal Care,Firm,5,250,1250,Card
52001,10/10/2025,,Household,Common,10,50,500,Cash
50107,6/1/1970, Kisumu ,Beverages,Teacher,10,1000,10000,cash
50023,24-09-1993,nakuru,groceries,Movie,,100,,cash
50175,1/2/1970, Kisumu ,Beverages,Reality,,50,,cash
50614,10/7/2024,,groceries,Mrs,50,1000,50000,cash
52992,8/8/2025,nakuru,Household,Ago,1,100,100,Card
50382,20-12-2018,,Snacks,Budget,1,250,250,Card
51244,1/15/2025,Mombasa,Groceries,Read,1,10000,10000,Card
50664,7/12/2024,,groceries,Clearly,50,250,12500,cash
51149,9/12/1998, Kisumu ,groceries,By,,250,,cash
53467,3/15/2025,nakuru,Personal Care,Leader,10,2000,20000,Cash
51841,4/10/2026, Kisumu ,Groceries,Second,,10000,,Card
52936,9/20/2025, Kisumu ,Snacks,Approach,5,2000,10000,Cash
52470,12/13/2024,Mombasa,Household,Job,20,50,1000,cash
50769,29-09-2024,nakuru,groceries,Car,10,50,500,cash
53838,11/11/2024,nakuru,Groceries,Deal,20,1000,20000,Cash
52771,20-06-2010,Mombasa,Beverages,Seek,20,250,5000,M-Pesa
50459,12/9/2006,Mombasa,Beverages,Rate,20,250,5000,Card
52110,21-10-2006,,Household,Lead,5,2000,10000,cash
50731,9/27/2024,,groceries,Turn,20,250,5000,Card
51688,4/17/2026, Kisumu ,Personal Care,Try,2,50,100,Cash
53006,5/17/2026,Nairobi,groceries,Hard,,50,,Card
53071,22-02-2024,Nairobi,Beverages,Yeah,1,100,100,Card
50331,9/24/2024,Mombasa,Snacks,Process,,100,,cash
50737,1/4/2026,nakuru,groceries,Require,1,1000,1000,Cash
51591,3/3/2025,nakuru,Snacks,Single,,2000,,cash
53987,27-03-2013,Mombasa,Beverages,Join,5,10000,50000,cash
50743,14-11-2002,Mombasa,Snacks,Sometimes,20,100,2000,Card
51503,21-09-1986, Kisumu ,Snacks,Soon,1,,,cash
52557,9/19/2024,Mombasa,Beverages,Against,50,500,25000,Cash
50077,9/27/2024,Mombasa,Personal Care,Citizen,2,,,cash
53558,9/27/2024,Nairobi,groceries,Growth,2,,,Card
51353,25-11-2000,,Personal Care,Top,,50,,Cash
50606,25-11-1980,,Snacks,Hot,50,250,12500,Cash
52185,1/6/1992,,Groceries,Name,50,500,25000,Cash
53865,10/6/2025,nakuru,Household,Challenge,10,,,cash
53649,1/16/2025,,Groceries,Treatment,10,1000,10000,Card
50558,12/30/2025,Mombasa,Snacks,Should,50,2000,100000,cash
51403,6/9/2014, Kisumu ,Household,Break,2,50,100,Cash
51517,10/1/1986, Kisumu ,Household,High,20,100,2000,Card
52731,4/16/2025,,Snacks,Conference,2,1000,2000,M-Pesa
51526,9/14/2025, Kisumu ,Snacks,Add,1,100,100,Cash
52639,11/5/2005,Nairobi,Snacks,Reflect,10,2000,20000,M-Pesa
53537,6/13/2025,nakuru,groceries,Thing,2,2000,4000,Cash
50320,20-11-2010,Mombasa,Snacks,Enough,,10000,,Card
52221,1/11/2025,Mombasa,Groceries,Blood,10,2000,20000,Cash
53114,2/23/2025,Mombasa,groceries,We,,1000,,cash
50552,15-11-2019,Nairobi,Beverages,All,20,500,10000,Card
51847,11/3/1990,nakuru,Beverages,Foot,1,100,100,Card
51190,12/4/1986,Mombasa,Beverages,Ball,2,250,500,M-Pesa
51256,4/20/2026, Kisumu ,Beverages,Effort,20,100,2000,cash
51279,6/9/1992, Kisumu ,Personal Care,Best,,1000,,cash
53018,5/31/2025,nakuru,Household,With,,250,,Cash
53736,29-05-1992,,Groceries,Growth,10,1000,10000,cash
50162,20-03-2002,Nairobi,Personal Care,Tax,,10000,,Cash
53470,27-11-1976,nakuru,Snacks,Land,5,1000,5000,cash
50649,1/13/2026,nakuru,Household,Theory,20,2000,40000,Cash
53365,15-11-1992,,Personal Care,Act,,500,,Cash
53615,11/5/2025,Mombasa,Snacks,Specific,5,100,500,M-Pesa
53806,11/12/2024,,Groceries,Perhaps,20,10000,200000,Card
51182,7/18/2025,,Groceries,Let,5,,,Cash
50177,8/28/2024,Mombasa,Snacks,Former,,500,,M-Pesa
52068,12/8/2024,nakuru,Beverages,Section,20,500,10000,Card
51822,11/1/1981,,Snacks,Economic,2,10000,20000,M-Pesa
51215,21-02-2026, Kisumu ,Personal Care,Wish,20,2000,40000,cash
53941,1/17/2026,Nairobi,Personal Care,Population,50,250,12500,Cash
53986,12/7/2009,Nairobi,groceries,Full,10,10000,100000,Cash
53090,24-06-1996,,Snacks,Read,5,250,1250,M-Pesa
51943,28-05-2003, Kisumu ,groceries,Kitchen,50,2000,100000,M-Pesa
52166,21-09-1995,Nairobi,Beverages,Piece,5,100,500,cash
53492,10/11/2024, Kisumu ,Personal Care,Offer,,1000,,Cash
51659,7/17/2025,Mombasa,Snacks,Audience,20,,,Card
53394,9/26/2024, Kisumu ,Beverages,Different,2,50,100,M-Pesa
50159,11/24/2024,Mombasa,groceries,Believe,2,2000,4000,Cash
51193,29-09-1995,Mombasa,Snacks,Attorney,5,1000,5000,Card
50236,12/7/2025,,Snacks,Outside,1,500,500,Card
50496,29-07-2000,,Groceries,Difficult,10,1000,10000,Cash
50032,20-07-2020,,Snacks,Doctor,10,100,1000,Card
52321,2/12/1971, Kisumu ,Household,Heavy,20,500,10000,cash
53320,23-06-2019,,groceries,Analysis,2,,,cash
50947,13-09-2005,nakuru,Personal Care,Institution,10,10000,100000,cash
51745,5/25/2025,,Household,Because,20,1000,20000,Card
53337,15-07-2023,,Personal Care,Each,20,10000,200000,cash
50909,2/17/2026,Nairobi,Groceries,Lawyer,20,50,1000,M-Pesa
53064,5/11/2025,,groceries,Participant,1,50,50,cash
50756,1/7/2002,Mombasa,Personal Care,Bank,10,100,1000,Card
51184,20-02-2003,,groceries,Month,,10000,,Card
53070,9/26/2025,Nairobi,Household,Someone,,50,,cash
53120,8/1/2007,Nairobi,Beverages,Wide,1,250,250,M-Pesa
50316,6/9/1989,Nairobi,Snacks,Purpose,5,50,250,M-Pesa
51691,7/24/2025,,Household,Central,5,10000,50000,Cash
51635,27-11-2014,nakuru,Groceries,Professional,50,1000,50000,Card
51924,14-11-1997, Kisumu ,Personal Care,Light,2,50,100,Cash
50850,1/3/2026,,Household,Wish,10,50,500,M-Pesa
52753,9/5/2024,Mombasa,Snacks,Hear,,10000,,Card
53685,2/22/2026, Kisumu ,Snacks,Management,1,2000,2000,Cash
53288,10/10/1991, Kisumu ,Beverages,Deal,10,2000,20000,cash
52823,1/27/2026,Nairobi,Snacks,It,50,50,2500,Card
51965,29-05-2025,,Personal Care,Model,5,1000,5000,M-Pesa
50514,9/11/2010, Kisumu ,Household,Case,10,1000,10000,Card
52163,12/2/2026,,Snacks,Computer,50,100,5000,cash
53306,1/5/1985,Mombasa,Snacks,Visit,50,250,12500,M-Pesa
52029,15-12-2005,Mombasa,Groceries,Per,,10000,,M-Pesa
51392,7/4/2001, Kisumu ,Groceries,Energy,1,250,250,Card
50525,5/7/1994,Nairobi,Groceries,Me,1,2000,2000,cash
53978,20-07-1993,,Beverages,Prepare,,500,,Card
50326,27-02-2009,Nairobi,Snacks,Though,1,10000,10000,cash
53127,11/1/1979,nakuru,Groceries,Similar,1,100,100,M-Pesa
50217,12/27/2025,,Personal Care,Say,1,1000,1000,M-Pesa
51828,19-01-2024,Nairobi,Groceries,Scientist,10,100,1000,Card
53903,12/7/2017,,groceries,Picture,2,100,200,cash
51219,9/3/2024,Nairobi,Household,Likely,,500,,M-Pesa
53352,20-05-1970,,Beverages,Pretty,10,2000,20000,cash
53306,5/29/2026,,Groceries,Side,,1000,,M-Pesa
53666,12/7/2010,nakuru,Personal Care,South,2,100,200,Card
52575,18-02-1989,nakuru,Groceries,Book,10,10000,100000,cash
53848,22-04-2016,Nairobi,Beverages,Lawyer,,50,,M-Pesa
50041,21-09-1980, Kisumu ,groceries,Everybody,2,50,100,Card
52917,22-12-1982, Kisumu ,Household,Both,2,1000,2000,M-Pesa
53484,7/17/2025,nakuru,Snacks,Yourself,10,50,500,Cash
51938,11/8/1972,,Personal Care,No,5,250,1250,cash
51504,5/3/2002,Mombasa,Household,Dark,,50,,Card
52873,7/27/2024,Mombasa,groceries,Without,,50,,cash
51916,12/2/2022,nakuru,Groceries,Fast,2,,,cash
52735,15-08-2025, Kisumu ,Groceries,Every,5,1000,5000,Card
51283,16-11-1990,nakuru,Beverages,Than,,,,Card
51324,7/12/2005,nakuru,Personal Care,Democrat,,100,,Card
53877,2/7/2026, Kisumu ,Beverages,Foreign,20,1000,20000,Cash
50857,1/3/2025,Mombasa,Snacks,Song,50,250,12500,cash
51776,8/19/2024,,Groceries,Could,20,2000,40000,cash
53313,29-09-2007,nakuru,Groceries,Source,1,250,250,Card
51427,8/12/2025,nakuru,Snacks,Lose,,250,,Card
52155,2/22/2025,,Snacks,At,1,1000,1000,Card
53616,26-01-1999,Mombasa,Groceries,Between,10,250,2500,Card
52247,10/3/2016, Kisumu ,groceries,Many,50,,,Cash
52546,7/7/2025,,Groceries,Ground,20,,,Cash
54000,13-02-2012,Nairobi,Groceries,Trade,10,,,Cash
52276,9/4/2023,Mombasa,groceries,So,50,50,2500,Card
50821,3/13/2026,nakuru,Groceries,Human,1,250,250,cash
51584,1/23/2025,Mombasa,Household,Suddenly,50,2000,100000,Card
50045,23-02-2000,Mombasa,Beverages,Create,20,50,1000,Card
52038,23-04-1984,,Snacks,However,1,10000,10000,cash
52626,3/7/2017,nakuru,Household,Statement,50,10000,500000,M-Pesa
51124,7/26/2025, Kisumu ,Snacks,Every,,100,,M-Pesa
53258,17-11-1985,,Personal Care,Often,50,50,2500,Cash
50294,21-03-1970,Nairobi,Beverages,Medical,,2000,,M-Pesa
51332,10/29/2025,Nairobi,Beverages,Walk,,1000,,Cash
52316,19-07-2012, Kisumu ,Groceries,Outside,,,,cash
51413,6/3/1987,Nairobi,Groceries,Will,1,,,Cash
51607,21-07-1975,Nairobi,groceries,Anyone,20,250,5000,Cash
52818,31-10-1984,,groceries,Art,1,250,250,Card
53649,4/29/2025, Kisumu ,Personal Care,Mr,2,10000,20000,Card
53380,30-10-2005,Nairobi,groceries,Player,,100,,Card
52584,10/21/2024,,Beverages,Even,1,,,M-Pesa
51928,3/15/2026, Kisumu ,Snacks,Sea,20,500,10000,M-Pesa
53089,25-05-2005,Mombasa,Groceries,Reach,50,10000,500000,cash
53372,12/6/2024,Mombasa,Personal Care,Charge,,1000,,cash
53452,5/25/2026, Kisumu ,Groceries,American,1,50,50,Card
53550,3/29/2025,,Beverages,Professional,20,250,5000,Card
51732,9/3/2025,nakuru,Beverages,Management,20,,,Cash
52416,14-01-1996,Mombasa,Groceries,Reflect,2,250,500,M-Pesa
52740,21-05-1977,,groceries,Radio,50,2000,100000,M-Pesa
50097,20-05-1999,Mombasa,groceries,Day,10,10000,100000,Cash
53381,3/17/2026, Kisumu ,groceries,Across,10,10000,100000,Card
52403,6/15/2025,Mombasa,Snacks,Like,50,10000,500000,Card
50878,12/23/2024,,Snacks,Anything,20,500,10000,cash
50064,6/2/2026,,Household,Recently,50,250,12500,Cash
52587,3/28/2026,,Beverages,Daughter,10,250,2500,Cash
51362,5/11/2025,Nairobi,groceries,Decade,50,500,25000,M-Pesa
51030,11/4/2024, Kisumu ,Snacks,Play,2,50,100,cash
51547,3/8/2025,Mombasa,Beverages,Special,50,10000,500000,Card
50009,17-09-1977,,Household,Phone,,250,,M-Pesa
51103,24-03-2026,,Snacks,Trade,10,2000,20000,cash
53049,10/9/2024, Kisumu ,Snacks,Partner,5,1000,5000,cash
50909,14-02-2015,Nairobi,Beverages,Summer,2,1000,2000,cash
50807,26-03-2016, Kisumu ,Beverages,Economy,1,100,100,M-Pesa
52828,29-03-2009,Nairobi,Beverages,Serious,20,50,1000,cash
52868,22-08-2024,,Beverages,Clear,50,,,cash
51238,8/7/1978,,Personal Care,Task,5,2000,10000,cash
52239,10/18/2024, Kisumu ,Personal Care,Ago,,2000,,cash
52809,1/30/2026,,Personal Care,Quite,50,500,25000,cash
50534,5/8/2021,,groceries,Sea,1,2000,2000,Cash
53931,13-03-1973,nakuru,Household,What,,10000,,cash
50902,11/1/2025,Nairobi,Household,Process,1,10000,10000,Card
53685,13-11-2000,,Personal Care,Popular,5,2000,10000,cash
51459,11/20/2025,Mombasa,Personal Care,Successful,2,250,500,Card
51309,1/8/2026,Nairobi,Personal Care,Exactly,2,50,100,cash
52484,8/5/1971,Mombasa,Groceries,Throw,50,500,25000,Card
50066,4/1/2006,,Snacks,Lead,20,2000,40000,Cash
52518,5/6/2014,Nairobi,groceries,Own,,500,,M-Pesa
52245,8/4/1996,Mombasa,Personal Care,Up,,100,,cash
53611,4/27/2025,Mombasa,groceries,Decade,50,500,25000,Cash
53425,10/22/2024,,Personal Care,Fall,1,1000,1000,M-Pesa
51505,13-02-1987,,Groceries,Feel,,100,,M-Pesa
51011,2/21/2026,,groceries,Let,10,2000,20000,cash
50042,4/7/2026,,groceries,Item,50,100,5000,Card
53703,12/30/2025,nakuru,Household,Responsibility,,,,M-Pesa
52774,18-07-2023,,Household,Take,10,100,1000,M-Pesa
53893,20-04-2018,nakuru,Household,Film,,10000,,M-Pesa
52873,14-01-2012,Nairobi,Groceries,Spring,1,,,M-Pesa
52136,22-03-1993,Nairobi,Household,Everything,10,500,5000,Cash
51603,24-02-1984,,groceries,Claim,5,1000,5000,Card
53369,9/11/2024,Mombasa,Beverages,Increase,1,2000,2000,Card
51924,11/15/2025, Kisumu ,Snacks,Rise,1,250,250,M-Pesa
51731,6/10/2026,,Household,Page,,50,,M-Pesa
50963,6/10/2025,nakuru,Snacks,Very,20,500,10000,cash
52208,5/4/2025,Nairobi,Household,Serious,,,,Card
53096,12/7/2024,nakuru,groceries,Miss,50,500,25000,cash
52331,2/18/2025,Mombasa,Household,Between,1,1000,1000,Card
51751,5/12/1986,,groceries,Nice,2,100,200,cash
52127,1/19/2025,Nairobi,Beverages,Structure,50,2000,100000,Cash
53047,12/14/2024,,Household,List,1,2000,2000,cash
52367,18-03-1999, Kisumu ,Snacks,East,5,1000,5000,cash
53906,11/11/2005,Nairobi,groceries,Black,20,2000,40000,M-Pesa
52636,8/21/2025, Kisumu ,Groceries,Away,50,2000,100000,cash
50445,9/6/2024,nakuru,Groceries,Lawyer,2,100,200,cash
50582,11/16/2025,,Snacks,First,2,10000,20000,Card
52170,31-01-2000,,Snacks,Maybe,10,10000,100000,cash
52495,6/8/1992,,Beverages,Enjoy,,10000,,Cash
50337,9/7/2024,nakuru,Snacks,Magazine,2,500,1000,cash
51754,5/28/2025,Nairobi,Household,North,10,1000,10000,Cash
51286,11/9/2025,,Beverages,Then,50,50,2500,cash
53303,4/13/2025,nakuru,Household,Follow,,2000,,cash
52379,28-08-1978,,Groceries,Partner,10,1000,10000,Cash
53023,4/26/2026, Kisumu ,Personal Care,Part,20,100,2000,cash
51380,7/7/1995,Mombasa,Household,Style,1,250,250,Cash
53470,9/14/2024,,Snacks,Standard,2,50,100,Cash
53712,1/16/2025, Kisumu ,Snacks,Child,1,500,500,M-Pesa
52730,6/12/2016,,Beverages,Pass,,1000,,M-Pesa
51182,6/1/1991,nakuru,Personal Care,Save,50,10000,500000,M-Pesa
53438,27-07-1978,Nairobi,Household,Citizen,2,,,cash
53370,28-01-2021,,Snacks,Respond,20,,,M-Pesa
53907,3/18/2025,Mombasa,groceries,No,2,500,1000,Card
51380,20-09-1978,Mombasa,Groceries,Modern,50,500,25000,Card
53405,30-03-1987,,Groceries,Stuff,1,,,Card
50965,5/5/2026,Mombasa,Beverages,State,50,50,2500,cash
52077,8/2/2024,Mombasa,Household,Program,2,2000,4000,M-Pesa
52334,6/10/2026,Mombasa,Snacks,Foreign,1,500,500,Card
53706,24-04-2022,nakuru,groceries,Different,,250,,cash
53859,6/28/2025,Mombasa,Groceries,Yet,5,50,250,Card
50262,10/5/2024,,Snacks,Scientist,1,10000,10000,Card
52277,3/6/2026,nakuru,Personal Care,Assume,50,1000,50000,cash
51433,8/8/2024, Kisumu ,groceries,Here,20,2000,40000,Cash
50126,16-07-1983,nakuru,groceries,Senior,2,100,200,Cash
51557,8/10/2025, Kisumu ,Household,Music,50,10000,500000,Card
50299,11/10/2024,,Snacks,Everybody,10,,,M-Pesa
50237,7/9/2024,,groceries,Pressure,10,250,2500,Card
50995,10/25/2024,Nairobi,Personal Care,White,,500,,Card
51766,8/4/1972, Kisumu ,groceries,Might,50,2000,100000,cash
51490,1/8/1993,Mombasa,Groceries,Else,1,,,Card
50264,5/4/2026,,Snacks,Law,50,10000,500000,Card
53384,20-03-1983,Mombasa,Beverages,Though,,50,,M-Pesa
53738,24-04-2005, Kisumu ,Household,Simple,20,500,10000,Cash
51471,3/4/2025,Nairobi,groceries,Coach,,2000,,M-Pesa
53437,6/9/2025,Mombasa,groceries,Writer,5,2000,10000,Card
50061,19-11-2024,nakuru,Household,Process,5,2000,10000,Card
50526,2/21/2026,,Snacks,Dog,20,2000,40000,M-Pesa
51645,20-07-2025, Kisumu ,groceries,Wife,20,250,5000,cash
53947,19-12-2021, Kisumu ,Snacks,Develop,1,250,250,Card
51407,12/23/2024, Kisumu ,Snacks,Rule,5,1000,5000,cash
51097,4/8/2026,,Household,Several,5,,,Cash
51533,13-03-2005, Kisumu ,Household,They,5,,,cash
53818,6/7/2025,nakuru,Groceries,Tough,1,100,100,cash
50710,8/13/2025,Mombasa,Household,Run,2,500,1000,M-Pesa
52161,3/6/2026,nakuru,groceries,First,2,50,100,M-Pesa
51235,8/3/2022,nakuru,Snacks,Beyond,20,10000,200000,M-Pesa
52838,9/27/2024,nakuru,Personal Care,Unit,10,250,2500,Card
52437,2/2/2025,Mombasa,Household,Grow,2,250,500,cash
50582,31-10-2005,Nairobi,Snacks,Arm,2,100,200,M-Pesa
52325,17-05-1986,nakuru,Snacks,Drug,1,500,500,Card
53480,2/20/2026,Nairobi,Household,Example,5,,,Cash
52724,4/29/2025,Mombasa,Beverages,Itself,10,2000,20000,Cash
50300,10/10/2025,Nairobi,Household,Consumer,20,500,10000,Card
50901,13-06-2000,,Snacks,Beyond,50,250,12500,cash
52816,7/10/1986,,Groceries,Ability,20,500,10000,cash
53406,5/12/2025,Mombasa,Groceries,Long,50,50,2500,cash
53007,16-05-1980,Nairobi,groceries,Section,20,500,10000,M-Pesa
50691,7/4/2024,Nairobi,Snacks,Smile,2,500,1000,Card
51333,2/8/2002, Kisumu ,Snacks,Voice,20,100,2000,cash
50513,9/2/2024, Kisumu ,groceries,Pattern,5,100,500,Card
52859,9/21/2024,Nairobi,Groceries,Civil,50,2000,100000,Card
53477,6/28/2024,,Beverages,Threat,5,1000,5000,cash
51860,5/5/2025,,Snacks,Develop,1,250,250,Cash
50860,7/8/1986, Kisumu ,Groceries,Approach,1,1000,1000,M-Pesa
50274,5/21/2025,,Household,Democrat,5,100,500,Cash
51729,8/2/2001,Mombasa,Household,Provide,1,250,250,Card
